CWE ID,CVE,Author,Package,Tag,Recall,Alerts,Paths,TP Alerts,TP Paths,Precision,F1,TOP_3,TOP_5,TOP_10
CWE-022,CVE-2022-31195,DSpace,DSpace,5.1,1,129,222,2,2,0.015503876,0.030534351,0,0,0
CWE-022,CVE-2022-31194,DSpace,DSpace,5.1,1,36,40,34,38,0.944444444,0.971428571,1,1,1
CWE-022,CVE-2022-26049,diffplug,goomph,3.37.1,1,51,126,4,4,0.078431373,0.145454545,1,1,1
CWE-022,CVE-2022-4065,testng-team,testng,7.5,1,43,50,1,1,0.023255814,0.045454545,0,0,1
CWE-022,CVE-2022-32287,apache,uima-uimaj,3.3.0,1,85,180,16,24,0.188235294,0.316831683,0,0,1
CWE-022,CVE-2022-3782,keycloak,keycloak,20.0.1,0,0,3,0,3,0,0,0,0,0
CWE-022,CVE-2023-24057,hapifhir,org.hl7.fhir.core,5.6.91,1,16,36,6,10,0.375,0.545454545,1,1,1
CWE-022,CVE-2023-41044,Graylog2,graylog2-server,5.1.2,0,7,41,0,10,0,0,0,0,0
CWE-022,CVE-2023-35887,apache,mina-sshd,2.9.2,0,3,10,0,1,0,0,0,0,0
CWE-022,CVE-2023-37460,codehaus-plexus,plexus-archiver,4.7.1,0,7,142,0,3,0,0,0,0,0
CWE-022,CVE-2022-4244,codehaus-plexus,plexus-utils,3.0.23,1,76,118,7,7,0.092105263,0.168674699,1,1,1
CWE-022,CVE-2023-45278,yamcs,yamcs,5.8.6,0,231,728,0,6,0,0,0,0,0
CWE-022,CVE-2023-45277,yamcs,yamcs,5.8.6,1,243,696,4,6,0.016460905,0.032388664,0,0,1
CWE-022,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,2.10.0,0,0,0,0,0,N/A,0,,,
CWE-022,CVE-2025-53622,DSpace,DSpace,dspace-7.6.3,1,96,154,15,23,0.15625,0.27027027,0,0,1
CWE-022,CVE-2024-57727,SimpleHelp,SimpleHelp,5.5.7,1,7,7,1,1,0.142857143,0.25,1,1,1
CWE-022,CVE-2025-46096,opensolon,solon,3.1.2,1,10,11,4,5,0.4,0.571428571,1,1,1
CWE-022,CVE-2025-32950,jmix-framework,jmix,2.0.0,1,1,5,1,5,1,1,1,1,1
CWE-022,CVE-2025-0851,deepjavalibrary,djl,0.30.0,1,31,38,3,4,0.096774194,0.176470588,1,1,1
CWE-022,CVE-2025-24961,gaul,s3proxy,2.5.0,1,57,74,5,17,0.087719298,0.161290323,0,0,1
CWE-022,CVE-2022-34662,apache,dolphinscheduler,2.0.9,1,12,23,3,6,0.25,0.4,1,1,1
CWE-022,CVE-2018-8041,apache,camel,2.20.3,0,0,25,0,2,0,0,0,0,1
CWE-022,CVE-2024-49771,joniles,mpxj,8.3.5,1,5,17,1,11,0.2,0.333333333,1,1,1
CWE-073,CVE-2024-8616,h2oai,h2o-3,3.44.0.3,1,2,3,1,2,0.5,0.666666667,1,1,1
CWE-078,CVE-2024-28125,unclebob,fitnesse,20240707,1,4,4,4,4,1,1,1,1,1
CWE-078,CVE-2022-25168,apache,hadoop,3.3.0,1,4,8,1,1,0.25,0.4,1,1,1
CWE-078,CVE-2013-7285,x-stream,xstream,1.4.6,1,6,8,3,4,0.5,0.666666667,1,1,1
CWE-078,CVE-2022-25173,jenkinsci,workflow-cps-plugin,2646.v6ed3b5b01ff1,0,0,18,0,4,0,0,0,0,0
CWE-078,CVE-2022-25174,jenkinsci,workflow-cps-global-lib-plugin,544.vff04fa68714d,1,47,245,32,176,0.680851064,0.810126582,1,1,1
CWE-078,CVE-2022-25175,jenkinsci,workflow-multibranch-plugin,706.vd43c65dec013,0,0,0,0,0,N/A,0,,,
CWE-078,CVE-2017-1000487,codehaus-plexus,plexus-utils,3.0.15,1,2,2,2,2,1,1,1,1,1
CWE-078,CVE-2019-10392,jenkinsci,git-client-plugin,2.8.4,1,157,211,11,15,0.070063694,0.130952381,1,1,1
CWE-078,CVE-2020-2261,jenkinsci,perfecto-plugin,1.17,0,0,3,0,3,0,0,0,0,0
CWE-078,CVE-2022-33140,apache,nifi,1.16.2,1,2,2,2,2,1,1,1,1,1
CWE-078,CVE-2023-24422,jenkinsci,script-security-plugin,1228.vd93135a_2fb_25,0,21,314,0,4,0,0,0,0,0
CWE-078,CVE-2021-38294,apache,storm,2.0.0,1,6,22,4,4,0.666666667,0.8,1,1,1
CWE-074,CVE-2023-39013,larsga,Duke,1.2,1,1,1,1,1,1,1,1,1,1
CWE-074,CVE-2023-25141,apache,sling-org-apache-sling-jcr-base,3.1.0,1,1,1,1,1,1,1,1,1,1
CWE-074,CVE-2022-40145,apache,karaf,4.4.0,1,1,1,1,1,1,1,1,1,1
CWE-074,CVE-2022-34916,apache,flume,1.10.0,1,5,5,2,2,0.4,0.571428571,1,1,1
CWE-074,CVE-2018-1000130,rhuss,jolokia,1.3.7,1,36,43,9,12,0.25,0.4,1,1,1
CWE-502,CVE-2017-15708,apache,synapse,3.0.0,0,4,9,0,2,0,0,0,0,0
CWE-502,CVE-2019-7091,adobe,coldfusion,11_Update_15,1,20,66,3,11,0.15,0.260869565,0,0,1
CWE-502,CVE-2019-0192,apache,solr,6.0.0,1,1,11,1,11,1,1,1,1,1
CWE-502,CVE-2023-46604,apache,activemq,5.16.0,1,28,28,28,28,1,1,1,1,1
CWE-284,CVE-2016-4437,apache,shiro,1.2.4,1,3,3,3,3,1,1,1,1,1
CWE-502,CVE-2021-44228,apache,logging-log4j2,2.14.0,1,15,15,14,14,0.933333333,0.965517241,1,1,1
CWE-502,CVE-2025-47771,powsybl,powsybl-core,6.7.1,1,1,1,1,1,1,1,1,1,1
CWE-502,CVE-2018-1297,apache,jmeter,3.0.0,0,0,0,0,0,N/A,0,,,
CWE-502,CVE-2025-6544,h2oai,h2o-3,3.46.0.7,0,0,6,0,3,0,0,0,0,0
CWE-502,CVE-2024-10553,h2oai,h2o-3,3.46.0.5,0,0,6,0,3,0,0,0,0,0
CWE-502,CVE-2023-45146,xuxueli,xxl-rpc,1.7.0,1,1308,1348,1308,1348,1,1,1,1,1
CWE-502,CVE-2024-47552,apache,incubator-seata,2.0.0,1,3,3,2,2,0.666666667,0.8,1,1,1
CWE-502,CVE-2023-51785,apache,inlong,1.5.0,1,55,97,3,3,0.054545455,0.103448276,1,1,1
CWE-502,CVE-2023-48887,fengjiachu,Jupiter,1.3.1,1,48,69,46,66,0.958333333,0.978723404,1,1,1
CWE-502,CVE-2023-31890,glazedlists,glazedlists,1.11.0,0,6,6,0,0,0,0,0,0,0
CWE-079,CVE-2019-10077,apache,jspwiki,2.11.0.M3,0,0,0,0,0,N/A,0,,,
CWE-079,CVE-2019-10076,apache,jspwiki,2.11.0.M3,0,0,0,0,0,N/A,0,,,
CWE-079,CVE-2019-10078,apache,jspwiki,2.11.0.M3,0,0,0,0,0,N/A,0,,,
CWE-079,CVE-2019-10089,apache,jspwiki,2.11.0.M4,0,0,0,0,0,N/A,0,,,
CWE-079,CVE-2019-10219,hibernate,hibernate-validator,6.0.17.Final,0,0,3,0,3,0,0,0,0,0
CWE-079,CVE-2016-6812,asf,cxf,3.0.11,1,40,243,13,115,0.325,0.490566038,,,
CWE-079,CVE-2022-46907,apache,jspwiki,2.11.3,1,2,116,2,32,1,1,,,
CWE-079,CVE-2025-62249,liferay,liferay-portal,114.1.0,1,6,596,6,126,1,1,1,1,1
CWE-079,CVE-2025-43774,liferay,liferay-portal-taglib-clay,15.2.1,0,0,0,0,0,N/A,0,,,
CWE-079,CVE-2019-17573,asf,cxf,3.2.11,0,0,0,0,0,N/A,0,,,
CWE-020,CVE-2017-18349,pippo-java,pippo,1.11.0,1,22,31,22,31,1,1,1,1,1
CWE-094,CVE-2022-22947,spring-cloud,spring-cloud-gateway,3.0.6,0,0,20,0,18,0,0,0,0,0
CWE-094,CVE-2021-30180,apache,dubbo,2.7.9,1,104,104,15,15,0.144230769,0.25210084,1,1,1
CWE-094,CVE-2021-4178,fabric8io,kubernetes-client,5.0.2,0,0,2,0,2,0,0,0,0,0
CWE-094,CVE-2022-42889,apache,commons-text,1.9,1,1,1,1,1,1,1,1,1,1
CWE-094,CVE-2022-44262,ff4j,ff4j,1.8.13,0,0,0,0,0,N/A,0,,,
CWE-094,CVE-2023-51770,apache,dolphinscheduler,3.2.0,1,1,1,1,1,1,1,1,1,1
CWE-094,CVE-2023-49109,apache,dolphinscheduler,3.2.0,1,3,3,3,3,1,1,1,1,1
CWE-094,CVE-2020-11998,apache,activemq,5.15.12,0,0,0,0,0,N/A,0,,,
CWE-094,CVE-2023-49093,HtmlUnit,htmlunit,3.8.0,1,2,7,2,7,1,1,1,1,1
CWE-094,CVE-2023-33246,apache,rocketmq,5.1.0,0,0,0,0,0,N/A,0,,,
CWE-094,CVE-2023-32697,xerial,sqlite-jdbc,3.41.2.1,0,9,18,0,1,0,0,0,0,0
CWE-611,CVE-2025-53621,DSpace,DSpace,dspace-7.6.3,1,20,43,20,43,1,1,1,1,1
CWE-611,CVE-2018-8026,apache,solr,6.0.0,1,26,329,5,180,0.192307692,0.322580645,0,1,1
CWE-611,CVE-2017-5661,apache,xmlgraphics-fop,2.1,0,0,0,0,0,N/A,0,,,
CWE-611,CVE-2025-53689,apache,jackrabbit,2.22.0,1,16,16,12,12,0.75,0.857142857,1,1,1
CWE-611,CVE-2024-52807,HL7,fhir-ig-publisher,1.7.3,1,9,37,9,37,1,1,1,1,1
CWE-611,CVE-2024-36522,apache,wicket,9.0.0,1,3,3,2,2,0.666666667,0.8,1,1,1
CWE-611,CVE-2025-47293,powsybl,powsybl-core,6.7.1,0,20,59,0,12,0,0,0,0,0
CWE-611,CVE-2025-52888,allure-framework,allure2,2.34.0,1,3,3,3,3,1,1,1,1,1
CWE-611,CVE-2024-52007,hapifhir,org.hl7.fhir.core,5.6.91,1,10,19,2,2,0.2,0.333333333,1,1,1
CWE-611,CVE-2024-51132,hapifhir,org.hl7.fhir.core,5.6.91,1,17,54,10,15,0.588235294,0.740740741,1,1,1
CWE-611,CVE-2024-28168,apache,xmlgraphics-fop,2.9,0,13,13,0,0,0,0,0,0,0
CWE-611,CVE-2021-47621,classgraph,classgraph,4.8.111,0,0,0,0,0,N/A,0,,,
CWE-611,CVE-2020-36641,gturri,aXMLRPC,1.12.0,1,1,1,1,1,1,1,1,1,1
CWE-611,CVE-2023-41034,eclipse-leshan,leshan,2.0.0-M1,0,0,2,0,2,0,0,0,0,0
CWE-611,CVE-2021-23792,haraldk,TwelveMonkeys,3.7.0,1,2,2,2,2,1,1,1,1,1
CWE-918,CVE-2024-47883,OpenRefine,simile-butterfly,1,1,29,86,27,68,0.931034483,0.964285714,1,1,1
CWE-918,CVE-2023-51441,apache,axis-axis1-java,1.3.0,1,5,6,3,3,0.6,0.75,1,1,1
CWE-918,CVE-2024-39954,apache,eventmesh,1.6.0-release,1,43,55,20,23,0.465116279,0.634920635,0,0,1
CWE-918,CVE-2023-48240,xwiki,xwiki-platform,11.11.0,1,4,4,4,4,1,1,1,1,1
CWE-918,CVE-2020-21122,youseries,ureport,2.2.9,1,23,24,5,6,0.217391304,0.357142857,0,0,1
CWE-918,CVE-2019-10686,ctripcorp,apollo,1.3.0,1,8,38,1,1,0.125,0.222222222,1,1,1
CWE-918,CVE-2024-40625,geoserver,geoserver,2.25.0,1,2,2,2,2,1,1,1,1,1
CWE-918,CVE-2024-12801,qos-ch,logback,1.4.0,1,2,2,2,2,1,1,1,1,1
CWE-918,CVE-2023-48910,microcks,microcks,1.7.0,1,8,10,4,4,0.5,0.666666667,1,1,1
CWE-918,CVE-2023-46502,opencrx,opencrx,5.2.0,1,12,12,8,8,0.666666667,0.8,1,1,1
CWE-918,CVE-2022-41401,OpenRefine,OpenRefine,3.5.2,1,6,6,4,4,0.666666667,0.8,1,1,1
CWE-089,CVE-2025-62228,apache,flink-cdc,3.3.0,1,19,75,19,75,1,1,1,1,1
CWE-089,CVE-2022-4963,folio-org,spring-module-core,2.0.0,0,22,163,0,84,0,0,0,0,0
CWE-089,CVE-2020-13921,apache,skywalking,8.0.0,0,29,219,0,2,0,0,0,0,0
CWE-089,CVE-2023-35088,apache,inlong,1.5.0,1,4,4,4,4,1,1,1,1,1
