CWE ID,CVE,Author,Package,Tag,Recall,Alerts,Paths,TP Alerts,TP Paths,Precision,F1,TOP_3,TOP_5,TOP_10
CWE-022,CVE-2018-1002201,zeroturnaround,zt-zip,1.12,1,183,,42,,0.229508,0.373333,0,0,0
CWE-022,CVE-2022-36007,jlangch,venice,1.10.16,0,63,,0,,0,0,0,0,0
CWE-022,CVE-2022-31195,DSpace,DSpace,5.1,1,235,,2,,0.008511,0.016878,0,0,0
CWE-022,CVE-2022-31194,DSpace,DSpace,5.1,1,40,,38,,0.95,0.974359,1,1,1
CWE-022,CVE-2022-26049,diffplug,goomph,3.37.1,1,230,,3,,0.013043,0.025751,0,0,1
CWE-022,CVE-2022-4065,testng-team,testng,7.5,1,80,,9,,0.1125,0.202247,0,0,1
CWE-022,CVE-2022-32287,apache,uima-uimaj,3.3.0,1,180,,24,,0.133333,0.235294,0,0,0
CWE-022,CVE-2022-3782,keycloak,keycloak,20.0.1,0,0,,0,,N/A,0,,,
CWE-022,CVE-2023-24057,hapifhir,org.hl7.fhir.core,5.6.91,1,36,,10,,0.277778,0.434783,0,1,1
CWE-022,CVE-2023-41044,Graylog2,graylog2-server,5.1.2,1,53,,10,,0.188679,0.31746,0,0,0
CWE-022,CVE-2023-35887,apache,mina-sshd,2.9.2,1,13,,7,,0.538462,0.7,0,1,1
CWE-022,CVE-2023-37460,codehaus-plexus,plexus-archiver,4.7.1,1,105,,3,,0.028571,0.055556,0,0,0
CWE-022,CVE-2022-4244,codehaus-plexus,plexus-utils,3.0.23,1,97,,5,,0.051546,0.098039,0,0,0
CWE-022,CVE-2023-45278,yamcs,yamcs,5.8.6,1,728,,6,,0.008242,0.016349,0,0,0
CWE-022,CVE-2023-45277,yamcs,yamcs,5.8.6,1,714,,6,,0.008403,0.016667,0,0,0
CWE-022,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,2.10.0,1,1698,,615,,0.362191,0.531777,0,0,0
CWE-022,CVE-2025-53622,DSpace,DSpace,dspace-7.6.3,1,154,,21,,0.136364,0.24,0,0,0
CWE-022,CVE-2024-57727,SimpleHelp,SimpleHelp,5.5.7,1,7,,1,,0.142857,0.25,1,1,1
CWE-022,CVE-2025-46096,opensolon,solon,3.1.2,1,23,,14,,0.608696,0.756757,0,0,1
CWE-022,CVE-2025-32950,jmix-framework,jmix,2.0.0,1,5,,5,,1,1,1,1,1
CWE-022,CVE-2025-0851,deepjavalibrary,djl,0.30.0,1,51,,4,,0.078431,0.145455,0,0,1
CWE-022,CVE-2025-24961,gaul,s3proxy,2.5.0,1,74,,17,,0.22973,0.373626,0,0,0
CWE-022,CVE-2022-34662,apache,dolphinscheduler,2.0.9,1,23,,6,,0.26087,0.413793,0,0,1
CWE-022,CVE-2018-8041,apache,camel,2.20.3,1,25,,2,,0.08,0.148148,0,0,1
CWE-022,CVE-2024-49771,joniles,mpxj,8.3.5,1,17,,11,,0.647059,0.785714,0,1,1
CWE-073,CVE-2024-8616,h2oai,h2o-3,3.44.0.3,1,3,,2,,0.666667,0.8,1,1,1
CWE-078,CVE-2024-28125,unclebob,fitnesse,20240707,1,4,,4,,1,1,1,1,1
CWE-078,CVE-2022-25168,apache,hadoop,3.3.0,1,8,,1,,0.125,0.222222,0,1,1
CWE-078,CVE-2013-7285,x-stream,xstream,1.4.6,1,14,,8,,0.571429,0.727273,1,1,1
CWE-078,CVE-2022-25173,jenkinsci,workflow-cps-plugin,2646.v6ed3b5b01ff1,1,8,,2,,0.25,0.4,1,1,1
CWE-078,CVE-2022-25174,jenkinsci,workflow-cps-global-lib-plugin,544.vff04fa68714d,1,122,,85,,0.696721,0.821256,0,0,0
CWE-078,CVE-2022-25175,jenkinsci,workflow-multibranch-plugin,706.vd43c65dec013,0,4,,0,,0,0,0,0,0
CWE-078,CVE-2017-1000487,codehaus-plexus,plexus-utils,3.0.15,1,2,,2,,1,1,1,1,1
CWE-078,CVE-2019-10392,jenkinsci,git-client-plugin,2.8.4,1,161,,12,,0.074534,0.138728,0,0,0
CWE-078,CVE-2020-2261,jenkinsci,perfecto-plugin,1.17,1,9,,9,,1,1,1,1,1
CWE-078,CVE-2022-33140,apache,nifi,1.16.2,1,2,,2,,1,1,1,1,1
CWE-078,CVE-2023-24422,jenkinsci,script-security-plugin,1228.vd93135a_2fb_25,1,314,,4,,0.012739,0.025157,0,1,1
CWE-078,CVE-2021-38294,apache,storm,2.0.0,1,22,,4,,0.181818,0.307692,0,0,1
CWE-074,CVE-2023-39013,larsga,Duke,1.2,1,1,,1,,1,1,1,1,1
CWE-074,CVE-2023-25141,apache,sling-org-apache-sling-jcr-base,3.1.0,1,1,,1,,1,1,1,1,1
CWE-074,CVE-2022-40145,apache,karaf,4.4.0,1,1,,1,,1,1,1,1,1
CWE-074,CVE-2022-34916,apache,flume,1.10.0,1,5,,2,,0.4,0.571429,1,1,1
CWE-074,CVE-2018-1000130,rhuss,jolokia,1.3.7,1,43,,12,,0.27907,0.436364,1,1,1
CWE-502,CVE-2017-15708,apache,synapse,3.0.0,1,9,,2,,0.222222,0.363636,0,1,1
CWE-502,CVE-2019-7091,adobe,coldfusion,11_Update_15,1,98,,19,,0.193878,0.324786,0,1,1
CWE-502,CVE-2019-0192,apache,solr,6.0.0,1,11,,11,,1,1,1,1,1
CWE-502,CVE-2023-46604,apache,activemq,5.16.0,1,28,,28,,1,1,1,1,1
CWE-284,CVE-2016-4437,apache,shiro,1.2.4,1,8,,8,,1,1,1,1,1
CWE-502,CVE-2021-44228,apache,logging-log4j2,2.14.0,1,15,,14,,0.933333,0.965517,1,1,1
CWE-502,CVE-2025-47771,powsybl,powsybl-core,6.7.1,1,1,,1,,1,1,1,1,1
CWE-502,CVE-2018-1297,apache,jmeter,3.0.0,0,0,,0,,N/A,0,,,
CWE-502,CVE-2025-6544,h2oai,h2o-3,3.46.0.7,1,6,,3,,0.5,0.666667,1,1,1
CWE-502,CVE-2024-10553,h2oai,h2o-3,3.46.0.5,1,6,,3,,0.5,0.666667,1,1,1
CWE-502,CVE-2023-45146,xuxueli,xxl-rpc,1.7.0,1,1349,,1349,,1,1,1,1,1
CWE-502,CVE-2024-47552,apache,incubator-seata,2.0.0,1,3,,2,,0.666667,0.8,1,1,1
CWE-502,CVE-2023-51785,apache,inlong,1.5.0,1,97,,3,,0.030928,0.06,0,0,0
CWE-502,CVE-2023-48887,fengjiachu,Jupiter,1.3.1,1,89,,84,,0.94382,0.971098,1,1,1
CWE-502,CVE-2023-31890,glazedlists,glazedlists,1.11.0,0,6,,0,,0,0,0,0,0
CWE-079,CVE-2019-10077,apache,jspwiki,2.11.0.M3,0,0,,0,,N/A,0,,,
CWE-079,CVE-2019-10076,apache,jspwiki,2.11.0.M3,0,0,,0,,N/A,0,,,
CWE-079,CVE-2019-10078,apache,jspwiki,2.11.0.M3,0,0,,0,,N/A,0,,,
CWE-079,CVE-2019-10089,apache,jspwiki,2.11.0.M4,0,0,,0,,N/A,0,,,
CWE-079,CVE-2019-10219,hibernate,hibernate-validator,6.0.17.Final,1,3,,3,,1,1,1,1,1
CWE-079,CVE-2016-6812,asf,cxf,3.0.11,1,243,,115,,0.473251,0.642458,0,0,0
CWE-079,CVE-2022-46907,apache,jspwiki,2.11.3,1,116,,32,,0.275862,0.432432,0,0,0
CWE-079,CVE-2025-62249,liferay,liferay-portal,114.1.0,1,598,,126,,0.210702,0.348066,0,0,0
CWE-079,CVE-2025-43774,liferay,liferay-portal-taglib-clay,15.2.1,0,0,,0,,N/A,0,,,
CWE-079,CVE-2019-17573,asf,cxf,3.2.11,0,0,,0,,N/A,0,,,
CWE-020,CVE-2017-18349,pippo-java,pippo,1.11.0,1,31,,31,,1,1,1,1,1
CWE-094,CVE-2022-22947,spring-cloud,spring-cloud-gateway,3.0.6,1,53,,30,,0.566038,0.722892,0,1,1
CWE-094,CVE-2021-30180,apache,dubbo,2.7.9,1,130,,15,,0.115385,0.206897,1,1,1
CWE-094,CVE-2021-4178,fabric8io,kubernetes-client,5.0.2,1,2,,2,,1,1,1,1,1
CWE-094,CVE-2022-42889,apache,commons-text,1.9,1,3,,3,,1,1,1,1,1
CWE-094,CVE-2022-44262,ff4j,ff4j,1.8.13,0,0,,0,,N/A,0,,,
CWE-094,CVE-2023-51770,apache,dolphinscheduler,3.2.0,1,2,,2,,1,1,1,1,1
CWE-094,CVE-2023-49109,apache,dolphinscheduler,3.2.0,1,3,,3,,1,1,1,1,1
CWE-094,CVE-2020-11998,apache,activemq,5.15.12,1,2,,2,,1,1,1,1,1
CWE-094,CVE-2023-49093,HtmlUnit,htmlunit,3.8.0,1,7,,7,,1,1,1,1,1
CWE-094,CVE-2023-33246,apache,rocketmq,5.1.0,1,2,,2,,1,1,1,1,1
CWE-094,CVE-2023-32697,xerial,sqlite-jdbc,3.41.2.1,1,18,,1,,0.055556,0.105263,0,0,0
CWE-611,CVE-2025-53621,DSpace,DSpace,dspace-7.6.3,1,43,,43,,1,1,1,1,1
CWE-611,CVE-2018-8026,apache,solr,6.0.0,1,18,,2,,0.111111,0.2,0,0,1
CWE-611,CVE-2017-5661,apache,xmlgraphics-fop,2.1,1,20,,6,,0.3,0.461538,0,1,1
CWE-611,CVE-2025-53689,apache,jackrabbit,2.22.0,1,36,,24,,0.666667,0.8,1,1,1
CWE-611,CVE-2024-52807,HL7,fhir-ig-publisher,1.7.3,1,47,,37,,0.787234,0.880952,0,0,1
CWE-611,CVE-2024-36522,apache,wicket,9.0.0,1,3,,2,,0.666667,0.8,1,1,1
CWE-611,CVE-2025-47293,powsybl,powsybl-core,6.7.1,1,119,,16,,0.134454,0.237037,0,0,0
CWE-611,CVE-2025-52888,allure-framework,allure2,2.34.0,1,3,,3,,1,1,1,1,1
CWE-611,CVE-2024-52007,hapifhir,org.hl7.fhir.core,5.6.91,1,19,,2,,0.105263,0.190476,0,0,1
CWE-611,CVE-2024-51132,hapifhir,org.hl7.fhir.core,5.6.91,1,54,,15,,0.277778,0.434783,1,1,1
CWE-611,CVE-2024-28168,apache,xmlgraphics-fop,2.9,1,18,,2,,0.111111,0.2,0,0,1
CWE-611,CVE-2021-47621,classgraph,classgraph,4.8.111,0,0,,0,,N/A,0,,,
CWE-611,CVE-2020-36641,gturri,aXMLRPC,1.12.0,1,1,,1,,1,1,1,1,1
CWE-611,CVE-2023-41034,eclipse-leshan,leshan,2.0.0-M1,1,2,,2,,1,1,1,1,1
CWE-611,CVE-2021-23792,haraldk,TwelveMonkeys,3.7.0,1,2,,2,,1,1,1,1,1
CWE-918,CVE-2024-47883,OpenRefine,simile-butterfly,1,1,86,,68,,0.790698,0.883117,0,0,0
CWE-918,CVE-2023-51441,apache,axis-axis1-java,1.3.0,1,7,,3,,0.428571,0.6,1,1,1
CWE-918,CVE-2024-39954,apache,eventmesh,1.6.0-release,1,76,,28,,0.368421,0.538462,0,0,1
CWE-918,CVE-2023-48240,xwiki,xwiki-platform,11.11.0,1,4,,4,,1,1,1,1,1
CWE-918,CVE-2020-21122,youseries,ureport,2.2.9,1,24,,6,,0.25,0.4,0,0,1
CWE-918,CVE-2019-10686,ctripcorp,apollo,1.3.0,1,38,,1,,0.026316,0.051282,0,0,0
CWE-918,CVE-2024-40625,geoserver,geoserver,2.25.0,1,2,,2,,1,1,1,1,1
CWE-918,CVE-2024-12801,qos-ch,logback,1.4.0,1,2,,2,,1,1,1,1,1
CWE-918,CVE-2023-48910,microcks,microcks,1.7.0,1,10,,4,,0.4,0.571429,1,1,1
CWE-918,CVE-2023-46502,opencrx,opencrx,5.2.0,1,12,,8,,0.666667,0.8,1,1,1
CWE-918,CVE-2022-41401,OpenRefine,OpenRefine,3.5.2,1,6,,4,,0.666667,0.8,1,1,1
CWE-089,CVE-2025-62228,apache,flink-cdc,3.3.0,1,75,,75,,1,1,1,1,1
CWE-089,CVE-2022-4963,folio-org,spring-module-core,2.0.0,1,163,,84,,0.515337,0.680162,0,0,0
CWE-089,CVE-2020-13921,apache,skywalking,8.0.0,1,259,,2,,0.007722,0.015326,0,0,0
CWE-089,CVE-2023-35088,apache,inlong,1.5.0,1,24,,24,,1,1,1,1,1
